name,Resizing,Repositioning,Refilling,Repeating,Inclusion,Cutout,Replication,Division
TIM截图20200323121221.png,0,0,0,0,1,0,1,0
TIM截图20200323121229.png,0,0,0,0,1,0,0,0
TIM截图20200323121233.png,0,0,0,0,1,0,0,0
TIM截图20200323121327.png,0,0,1,0,1,0,2,1
TIM截图20200323121333.png,2,0,1,0,1,0,1,0
TIM截图20200323121346.png,0,0,1,1,1,0,0,0
TIM截图20200323121354.png,0,0,0,0,1,0,0,0
TIM截图20200323121358.png,0,0,0,0,1,0,0,0
TIM截图20200323121402.png,0,0,0,0,1,0,0,0
TIM截图20200323121406.png,0,0,0,0,1,0,0,0
TIM截图20200323121411.png,0,0,1,0,1,0,0,1
TIM截图20200323121418.png,1,0,0,0,1,0,1,0
TIM截图20200323121429.png,0,0,1,0,1,0,0,1
TIM截图20200323121442.png,0,0,0,0,1,0,1,0
TIM截图20200323121447.png,0,0,1,1,1,0,1,0
TIM截图20200323121452.png,0,0,0,1,1,0,1,0
TIM截图20200323121458.png,0,0,1,0,1,0,1,1
TIM截图20200323121513.png,1,0,1,0,1,0,1,0
TIM截图20200323121525.png,1,0,0,0,1,0,1,0
TIM截图20200323121531.png,0,0,1,0,1,0,1,1
TIM截图20200323121535.png,0,0,1,0,1,0,1,1
TIM截图20200323121539.png,0,0,0,0,1,0,1,0
TIM截图20200323121545.png,0,0,0,1,1,0,1,0
TIM截图20200323121550.png,0,0,1,0,1,0,1,1
TIM截图20200323121601.png,0,0,0,0,1,0,1,0
TIM截图20200323121611.png,0,0,1,0,1,0,1,1
TIM截图20200323121625.png,0,0,1,0,1,0,1,1
TIM截图20200323121631.png,1,0,1,0,1,0,1,0
TIM截图20200323121635.png,0,0,1,0,1,0,1,1
TIM截图20200323121653.png,0,0,1,0,1,0,1,0
TIM截图20200323121658.png,0,0,0,0,1,0,1,0
TIM截图20200323121705.png,0,0,1,0,1,0,2,1
TIM截图20200323121711.png,0,0,1,1,1,0,2,1
TIM截图20200323121716.png,0,0,0,0,0,0,1,0
TIM截图20200323121722.png,0,0,1,0,1,0,1,1
TIM截图20200323121728.png,1,0,1,0,1,0,0,0
TIM截图20200323121733.png,0,0,1,1,1,0,0,1
TIM截图20200323121737.png,0,0,1,0,1,0,0,0
TIM截图20200323121743.png,0,0,1,0,1,0,1,0
TIM截图20200323121748.png,0,0,1,1,0,0,0,0
TIM截图20200323121753.png,0,0,1,1,0,0,1,0
TIM截图20200323121904.png,0,0,0,1,1,0,0,0
TIM截图20200323121909.png,0,0,1,0,1,0,0,0
TIM截图20200323121925.png,0,0,1,0,1,0,1,0
TIM截图20200323121931.png,0,0,1,0,1,0,1,0
TIM截图20200323121936.png,0,0,1,1,1,0,1,0
TIM截图20200323121942.png,0,0,1,1,1,0,1,0
TIM截图20200323121949.png,0,0,1,0,1,0,1,0
TIM截图20200323122029.png,1,0,1,0,1,0,1,0
TIM截图20200323122033.png,1,0,1,0,1,0,1,0
TIM截图20200323122225.png,0,0,1,0,1,0,1,0
TIM截图20200323122240.png,0,0,0,0,1,0,1,0
TIM截图20200323122246.png,1,0,1,0,1,0,1,0
TIM截图20200323122254.png,0,0,0,0,1,0,1,0
TIM截图20200323122341.png,1,0,0,0,1,0,1,0
TIM截图20200323122349.png,1,0,0,0,1,0,1,0
TIM截图20200323122414.png,1,0,0,0,1,0,1,0
TIM截图20200323122428.png,0,0,1,0,1,0,1,0
TIM截图20200323122457.png,0,0,1,0,1,0,1,0
TIM截图20200323122513.png,0,0,0,1,1,0,1,0
TIM截图20200323122519.png,0,0,1,0,1,0,1,0
TIM截图20200323122537.png,0,1,0,0,1,0,1,0
TIM截图20200323122547.png,0,0,0,0,1,0,1,0
TIM截图20200323122553.png,0,0,0,1,1,0,1,0
TIM截图20200323122601.png,0,0,1,0,1,0,1,0
TIM截图20200323122627.png,0,0,0,0,1,0,0,0
TIM截图20200323122638.png,0,0,0,0,1,0,1,0
TIM截图20200323122642.png,0,0,0,1,1,0,1,0
TIM截图20200323122741.png,0,0,1,0,1,0,1,0
TIM截图20200323122751.png,0,0,1,0,1,0,0,0
TIM截图20200323122755.png,0,0,0,1,1,0,0,0
TIM截图20200323122804.png,0,0,1,0,1,0,1,1
TIM截图20200323122817.png,0,0,1,1,1,0,0,0
TIM截图20200323122828.png,0,0,1,0,1,0,0,1
TIM截图20200323122836.png,0,0,1,1,1,0,1,1
TIM截图20200323122859.png,0,0,1,0,1,0,1,1
TIM截图20200323122916.png,1,0,0,0,1,0,1,1
TIM截图20200323122922.png,1,0,1,0,1,0,1,0
TIM截图20200323122939.png,0,0,0,1,1,0,0,0
TIM截图20200323122959.png,0,0,0,0,1,0,2,0
TIM截图20200323123009.png,0,0,1,0,1,0,1,1
TIM截图20200323123026.png,0,0,1,0,1,0,1,1
TIM截图20200323123058.png,0,0,0,1,1,0,1,0
TIM截图20200323123105.png,1,0,1,0,1,0,1,0
TIM截图20200323123111.png,1,0,0,0,1,0,0,1
TIM截图20200323123127.png,0,1,0,0,1,0,1,0
TIM截图20200323123136.png,0,0,0,1,0,0,1,0
TIM截图20200323123142.png,0,0,1,0,1,0,0,1
TIM截图20200323123157.png,0,0,0,0,1,0,1,0
TIM截图20200323123215.png,0,0,1,0,1,0,0,1
TIM截图20200323123232.png,0,0,1,0,1,0,0,1
TIM截图20200323123248.png,0,0,0,0,1,0,1,0
TIM截图20200323123308.png,0,0,1,0,1,0,1,0
TIM截图20200323123318.png,0,0,0,0,1,0,1,0
TIM截图20200323123327.png,0,0,0,0,1,0,0,0
TIM截图20200323123330.png,0,0,1,0,1,0,1,0
TIM截图20200323123349.png,0,0,1,1,1,0,0,0
TIM截图20200323123401.png,0,0,0,1,1,0,1,0
TIM截图20200323123413.png,1,0,0,0,1,0,1,0
TIM截图20200323123420.png,0,0,1,0,1,0,1,0
TIM截图20200323123435.png,0,0,1,0,1,0,1,1
TIM截图20200323123446.png,0,0,1,1,1,0,0,1
TIM截图20200323123452.png,0,0,1,0,1,0,2,1
TIM截图20200323123503.png,1,0,0,0,0,0,1,0
TIM截图20200323123522.png,0,0,1,0,1,0,1,0
TIM截图20200323123533.png,0,0,0,1,2,0,0,0
TIM截图20200323123540.png,0,0,0,1,2,0,0,0
TIM截图20200323123547.png,0,0,1,1,1,0,0,0
TIM截图20200323123559.png,0,0,1,0,1,0,1,1
TIM截图20200323123607.png,0,0,1,0,1,0,1,0
TIM截图20200323123711.png,0,0,1,0,1,0,1,0
TIM截图20200323123722.png,0,0,1,0,1,0,1,0
TIM截图20200323123733.png,0,0,1,0,1,0,1,0
TIM截图20200323123747.png,0,0,1,0,1,0,1,0
TIM截图20200323123800.png,0,0,1,0,1,0,1,1
TIM截图20200323123827.png,0,0,1,1,1,0,0,0
TIM截图20200323123839.png,0,0,1,1,1,0,1,0
TIM截图20200323123902.png,0,0,1,0,1,0,1,0
TIM截图20200323123910.png,0,0,1,1,1,0,0,0
TIM截图20200323123937.png,0,0,1,0,1,0,0,1
TIM截图20200323123942.png,1,0,0,0,1,0,1,0
TIM截图20200323123947.png,0,0,1,1,0,0,1,0
TIM截图20200323123951.png,0,0,0,0,1,0,0,0
TIM截图20200323123956.png,0,0,0,0,1,0,1,0
TIM截图20200323124009.png,0,0,1,0,1,0,1,1
TIM截图20200323124015.png,0,0,1,1,1,0,1,1
TIM截图20200323124030.png,0,0,1,1,1,0,0,0
TIM截图20200323124036.png,0,0,1,0,1,0,1,1
TIM截图20200323124054.png,0,0,1,0,1,0,1,1
TIM截图20200323124112.png,0,0,0,0,1,0,1,0
TIM截图20200323124129.png,0,0,1,1,1,0,1,0
TIM截图20200323124136.png,1,0,1,0,1,0,1,0
TIM截图20200323124147.png,0,0,0,0,0,0,0,0
TIM截图20200323124151.png,0,0,1,1,1,0,1,0
TIM截图20200323124200.png,0,0,0,1,1,0,0,0
TIM截图20200323124209.png,0,0,1,1,1,0,1,0
TIM截图20200323124212.png,1,0,1,0,1,0,1,0
TIM截图20200323124216.png,0,0,0,0,1,0,1,0
TIM截图20200323124219.png,0,0,1,0,1,0,1,1
TIM截图20200323124249.png,0,0,1,0,1,0,0,1
TIM截图20200323124253.png,0,0,1,1,1,0,1,0
TIM截图20200323124301.png,0,0,0,0,1,0,1,0
TIM截图20200323124305.png,0,0,1,1,1,0,1,0
TIM截图20200323124308.png,0,0,0,0,1,0,1,0
TIM截图20200323124318.png,0,0,0,0,1,0,1,0
TIM截图20200323124325.png,0,0,0,0,1,0,1,0
TIM截图20200323124334.png,0,0,1,0,1,0,1,1
TIM截图20200323124358.png,0,0,1,0,1,0,1,1
TIM截图20200323124401.png,0,0,0,0,1,0,1,0
TIM截图20200323124405.png,0,0,0,0,1,0,1,0
TIM截图20200323124415.png,0,0,0,0,1,0,1,0
TIM截图20200323124421.png,0,0,1,1,1,0,2,0
TIM截图20200323124434.png,0,0,1,0,1,0,1,0
TIM截图20200323124449.png,0,0,1,1,1,0,1,0
TIM截图20200323124457.png,0,0,1,0,1,0,1,0
TIM截图20200323124505.png,0,2,1,0,1,0,1,0
TIM截图20200323124509.png,0,0,1,0,1,0,0,0
TIM截图20200323124513.png,0,0,1,0,1,0,1,0
TIM截图20200323124517.png,0,0,1,1,1,0,1,0
TIM截图20200323124525.png,1,0,0,0,1,0,1,0
TIM截图20200323124529.png,0,0,0,1,1,0,1,0
TIM截图20200323124533.png,0,0,1,0,1,0,1,0
TIM截图20200323124538.png,0,0,1,0,1,0,1,1
TIM截图20200323124552.png,0,0,0,1,1,0,0,0
TIM截图20200323124606.png,0,0,0,1,0,0,0,0
TIM截图20200323124611.png,0,0,1,0,0,0,1,0
TIM截图20200323124615.png,0,0,0,0,1,0,1,0
TIM截图20200323124620.png,0,0,0,0,1,0,1,0
TIM截图20200323124626.png,0,0,1,0,0,1,1,0
TIM截图20200323124630.png,0,0,0,1,1,0,1,0
TIM截图20200323124637.png,0,0,1,1,1,0,1,0
TIM截图20200323124641.png,0,0,1,0,1,0,1,0
TIM截图20200323124653.png,0,0,0,0,1,0,1,0
TIM截图20200323124657.png,0,0,0,1,1,0,0,0
TIM截图20200323124713.png,0,0,1,0,1,0,0,1
TIM截图20200323124718.png,1,0,1,0,1,0,1,1
TIM截图20200323124831.png,0,0,0,0,1,0,2,0
TIM截图20200323124838.png,0,0,0,0,1,0,0,0
TIM截图20200323124848.png,0,0,0,0,1,0,1,0
TIM截图20200323124855.png,2,0,0,2,0,0,1,0
TIM截图20200323124902.png,0,0,0,1,1,0,1,0
TIM截图20200323124907.png,0,0,0,1,1,0,0,0
TIM截图20200323124918.png,0,0,0,0,1,0,0,0
TIM截图20200323124924.png,1,0,0,0,1,0,1,0
TIM截图20200323124942.png,0,0,1,1,0,0,0,0
TIM截图20200323124947.png,0,0,1,0,1,0,0,0
TIM截图20200323124952.png,0,0,1,1,1,0,0,0
TIM截图20200323125000.png,0,0,0,1,1,0,0,0
TIM截图20200323125005.png,1,0,0,0,1,0,1,0
TIM截图20200323125010.png,0,0,1,1,1,0,0,0
TIM截图20200323125013.png,1,0,1,0,1,0,1,0
TIM截图20200323125018.png,1,0,1,0,1,0,1,0
TIM截图20200323125023.png,0,0,0,0,1,0,1,0
TIM截图20200323125109.png,0,0,1,0,1,0,1,1
TIM截图20200323125136.png,0,0,0,1,1,0,1,0
TIM截图20200323125145.png,0,0,0,1,1,0,1,0
TIM截图20200323125150.png,0,0,1,2,0,0,0,0
TIM截图20200323125221.png,0,0,1,0,1,0,1,0
TIM截图20200323125232.png,1,1,1,0,1,0,1,0
TIM截图20200323125311.png,0,0,0,0,1,0,0,1
TIM截图20200323125314.png,0,0,1,1,1,0,0,0
TIM截图20200323125321.png,0,0,0,0,1,0,1,0
TIM截图20200323125325.png,1,0,0,0,1,0,1,0
TIM截图20200323125337.png,0,0,0,0,1,0,1,0
TIM截图20200323125357.png,1,0,1,0,1,0,1,0
TIM截图20200323125405.png,0,0,1,0,0,0,1,0
TIM截图20200323125411.png,0,0,1,1,0,0,1,0
TIM截图20200323125425.png,0,0,0,0,1,0,0,0
TIM截图20200323125432.png,0,0,0,0,1,0,0,0
TIM截图20200323125439.png,0,0,0,0,1,0,0,0
TIM截图20200323125443.png,0,0,1,0,1,0,0,0
TIM截图20200323125446.png,0,0,1,1,1,0,0,0
TIM截图20200323125451.png,0,0,0,1,1,0,0,0
TIM截图20200323125457.png,1,0,1,2,1,0,1,0
TIM截图20200323125502.png,1,0,1,0,0,0,1,0
TIM截图20200323125509.png,0,0,1,0,1,0,1,0
TIM截图20200323125512.png,0,0,1,0,1,0,1,0
TIM截图20200323125518.png,0,0,0,0,1,0,1,0
TIM截图20200323125526.png,0,0,0,0,1,0,1,0
TIM截图20200323125530.png,0,0,0,0,0,0,1,0
TIM截图20200323125533.png,1,0,1,0,1,0,1,1
TIM截图20200323125540.png,0,0,0,0,1,0,0,1
TIM截图20200323125549.png,0,0,1,0,1,0,1,0
TIM截图20200323125554.png,0,1,0,0,1,0,1,0
TIM截图20200323125601.png,0,0,1,0,1,0,1,1
TIM截图20200323125615.png,0,0,1,1,1,0,1,0
TIM截图20200323125621.png,0,0,1,0,1,0,1,1
TIM截图20200323125629.png,0,0,2,0,1,0,1,1
TIM截图20200323125634.png,1,0,0,0,1,0,1,0
TIM截图20200323125644.png,0,0,1,0,1,0,1,1
TIM截图20200323125648.png,0,0,1,0,1,0,1,1
TIM截图20200323125652.png,0,0,1,1,1,0,0,0
TIM截图20200323125657.png,0,0,0,1,1,0,0,0
TIM截图20200323125702.png,1,0,0,0,1,0,1,0
TIM截图20200323125706.png,1,0,0,0,1,0,1,0
TIM截图20200323125710.png,1,0,1,0,1,0,1,0
TIM截图20200323125715.png,1,0,0,0,1,0,1,0
TIM截图20200323125721.png,1,0,0,0,1,0,1,0
TIM截图20200323125726.png,1,0,0,0,1,0,1,0
TIM截图20200323125733.png,0,0,1,0,1,0,1,1
TIM截图20200323125744.png,1,0,1,0,1,0,1,0
TIM截图20200323125752.png,0,0,0,1,0,0,0,0
TIM截图20200323125758.png,0,0,0,1,0,0,0,0
TIM截图20200323125803.png,0,0,1,1,1,0,1,0
TIM截图20200323143255.png,0,0,0,1,1,0,1,0
TIM截图20200522160518.png,0,0,0,1,1,0,1,0
TIM截图20200522160545.png,0,0,1,0,1,0,1,1
TIM截图20200522161009.png,0,0,0,0,1,0,0,0
TIM截图20200522161033.png,0,0,1,1,1,0,0,0
TIM截图20200522161046.png,0,0,1,0,1,0,1,0
TIM截图20200522161101.png,0,0,0,0,1,0,1,0
TIM截图20200522161131.png,0,0,0,0,1,0,0,0
TIM截图20200522161136.png,0,0,0,0,1,0,0,0
TIM截图20200522161157.png,0,0,1,0,1,0,1,0
TIM截图20200522161207.png,0,0,1,1,2,0,1,0
TIM截图20200522161217.png,0,0,1,1,1,0,1,0
TIM截图20200522161328.png,0,0,1,0,1,0,1,1
TIM截图20200522161333.png,0,0,1,1,1,0,1,0
TIM截图20200522161347.png,1,0,1,0,1,0,1,0
TIM截图20200522161353.png,0,0,1,0,0,0,1,0
TIM截图20200522161358.png,1,0,1,0,1,0,1,0
TIM截图20200522161500.png,0,0,1,1,1,0,1,0
TIM截图20200522161520.png,0,0,0,0,1,0,1,0
TIM截图20200522161636.png,0,0,1,0,1,0,1,1
TIM截图20200522161650.png,1,0,1,0,1,0,1,0
TIM截图20200522161702.png,0,0,0,1,1,0,0,0
TIM截图20200522161714.png,0,0,1,0,0,0,0,1
TIM截图20200522161833.png,0,0,1,1,1,0,1,0
TIM截图20200522161938.png,0,0,1,1,1,0,1,0
TIM截图20200522162005.png,0,0,1,1,1,0,2,0
TIM截图20200522162017.png,0,0,1,1,1,0,0,1
TIM截图20200522162023.png,0,0,1,0,1,0,1,1
TIM截图20200522162053.png,0,0,1,0,1,0,1,0
TIM截图20200522162127.png,0,0,0,1,1,0,1,0
TIM截图20200522162217.png,0,0,1,1,1,0,1,0
TIM截图20200522162246.png,0,0,1,1,1,0,0,0
TIM截图20200522162303.png,0,0,1,1,1,0,1,0
TIM截图20200522162402.png,0,1,1,1,1,0,1,0
TIM截图20200522162515.png,0,0,0,0,1,0,1,0
TIM截图20200522162614.png,0,0,0,1,1,0,1,0
TIM截图20200522162919.png,0,0,0,0,1,0,1,0
TIM截图20200522162926.png,1,0,0,0,1,0,1,0
TIM截图20200522162935.png,0,0,0,0,1,0,1,0
TIM截图20200522162943.png,0,0,0,0,1,0,1,0
TIM截图20200522163013.png,0,0,1,1,1,0,1,0
TIM截图20200522163101.png,0,0,0,0,1,0,1,0
TIM截图20200522163154.png,0,0,1,1,1,0,1,0
TIM截图20200522163220.png,0,0,0,1,1,0,1,0
TIM截图20200522163226.png,0,0,1,1,1,0,1,0
TIM截图20200522163238.png,0,0,1,1,1,0,1,0
TIM截图20200522163329.png,1,0,1,0,1,0,1,0
TIM截图20200522163335.png,0,0,1,1,1,0,1,0
TIM截图20200522163342.png,0,0,1,1,1,0,1,0
TIM截图20200522163350.png,0,0,1,1,1,0,1,0
TIM截图20200522163404.png,0,0,0,1,1,0,1,0
TIM截图20200522163413.png,0,0,0,0,1,0,1,0
TIM截图20200522163431.png,0,0,0,1,1,0,1,0
TIM截图20200522163625.png,1,0,0,0,1,0,1,0
TIM截图20200522163631.png,0,0,0,1,1,0,1,0
TIM截图20200522163637.png,0,0,0,1,1,0,1,0
TIM截图20200522163643.png,0,0,0,1,1,0,1,0
TIM截图20200522163649.png,0,0,0,1,1,0,1,0
TIM截图20200522163703.png,0,0,0,1,1,0,1,0
TIM截图20200522163720.png,0,0,0,1,1,0,1,0
TIM截图20200522163728.png,0,0,0,1,1,0,1,0
TIM截图20200522163734.png,0,0,0,1,1,0,1,0
TIM截图20200522163741.png,0,0,0,1,1,0,1,0
TIM截图20200522163749.png,0,0,0,1,1,0,1,0
TIM截图20200522163833.png,0,0,0,1,1,0,1,0
TIM截图20200522163841.png,0,0,1,0,1,0,1,0
TIM截图20200522163848.png,0,0,0,1,1,0,1,0
TIM截图20200522163853.png,0,0,0,1,1,0,1,0
TIM截图20200522163859.png,0,0,0,1,1,0,1,0
TIM截图20200522163905.png,0,0,0,1,1,0,1,0
TIM截图20200522163910.png,0,0,0,1,1,0,1,0
TIM截图20200522163915.png,0,0,0,1,1,0,1,0
TIM截图20200522163920.png,0,0,0,1,1,0,1,0
TIM截图20200522163927.png,0,0,0,1,1,0,1,0
TIM截图20200522163932.png,0,0,0,1,1,0,1,0
TIM截图20200522163936.png,0,0,0,1,1,0,1,0
TIM截图20200522163944.png,0,0,0,1,1,0,1,0
TIM截图20200522163950.png,0,0,0,1,1,0,1,0
TIM截图20200522163955.png,0,0,0,1,1,0,1,0
TIM截图20200522163959.png,0,0,0,1,1,0,1,0
TIM截图20200522164003.png,0,0,0,1,1,0,1,0
TIM截图20200522164012.png,2,0,1,0,1,0,1,0
TIM截图20200522164016.png,0,0,0,1,1,0,1,0
TIM截图20200522164022.png,0,0,0,1,1,0,1,0
TIM截图20200522164026.png,0,0,0,1,1,0,1,0
TIM截图20200522164030.png,0,0,0,1,1,0,1,0
TIM截图20200522164034.png,0,0,0,1,1,0,1,0
TIM截图20200522164038.png,0,0,0,1,1,0,1,0
TIM截图20200604131141.png,0,0,0,0,1,0,0,0
TIM截图20200604131314.png,0,0,1,1,2,0,1,0
TIM截图20200604131410.png,0,0,1,0,1,0,0,1
TIM截图20200604131419.png,0,0,1,2,1,0,1,0
TIM截图20200604131449.png,0,0,0,0,1,0,1,0
TIM截图20200604131505.png,0,0,1,0,1,0,1,1
TIM截图20200604131516.png,1,0,1,1,1,0,1,0
TIM截图20200604131531.png,0,0,1,0,1,0,1,0
TIM截图20200604131551.png,0,0,1,0,1,0,1,1
TIM截图20200604131558.png,0,0,1,0,1,0,1,2
TIM截图20200604131611.png,0,0,1,0,1,0,1,0
TIM截图20200604131618.png,0,0,1,1,1,0,1,0
TIM截图20200604131629.png,0,0,1,1,1,0,0,0
TIM截图20200604131637.png,0,0,1,0,1,0,0,0
TIM截图20200604131653.png,0,0,0,1,1,0,0,0
TIM截图20200604131716.png,0,0,1,0,1,0,0,1
TIM截图20200604131722.png,1,0,0,0,1,0,1,0
TIM截图20200604131731.png,0,0,1,2,1,0,1,0
TIM截图20200604131737.png,1,0,1,0,1,0,1,0
TIM截图20200604131756.png,0,0,1,0,1,0,1,0
TIM截图20200604131807.png,0,0,0,0,1,0,0,0
TIM截图20200604131819.png,0,0,1,0,1,0,1,0
TIM截图20200604131829.png,0,0,1,1,1,0,1,0
TIM截图20200604131837.png,0,0,1,0,1,0,1,0
TIM截图20200604131853.png,0,0,0,0,1,0,1,0
TIM截图20200604131902.png,0,0,0,0,1,0,1,0
TIM截图20200604131913.png,0,0,1,1,1,0,0,0
TIM截图20200604131944.png,0,0,1,1,0,0,0,0
TIM截图20200604132029.png,0,0,1,1,0,0,0,0
TIM截图20200604132035.png,0,0,1,1,1,0,1,0
TIM截图20200604132044.png,0,0,0,0,1,0,1,0
TIM截图20200604132059.png,1,0,1,0,1,0,1,0
TIM截图20200604132117.png,0,0,0,1,1,0,1,0
TIM截图20200604132133.png,0,0,0,0,1,0,1,0
TIM截图20200604132147.png,0,0,1,0,1,0,1,0
TIM截图20200604132159.png,0,0,0,1,1,0,1,0
TIM截图20200604132216.png,0,0,0,0,1,0,1,0
TIM截图20200604132229.png,1,0,1,0,1,0,1,0
TIM截图20200604132237.png,0,0,1,1,1,0,0,0
TIM截图20200604132251.png,0,0,0,0,1,0,1,0
TIM截图20200604132314.png,1,0,1,0,1,0,1,0
TIM截图20200604132320.png,0,0,1,1,1,0,1,0
TIM截图20200604132338.png,0,0,1,1,1,0,2,0
TIM截图20200604132347.png,0,0,1,1,1,0,0,0
TIM截图20200604132357.png,0,0,1,0,1,0,0,1
TIM截图20200604132407.png,0,0,1,1,1,0,0,0
TIM截图20200604132417.png,0,0,0,0,1,0,0,0
TIM截图20200604132422.png,0,0,1,1,0,0,1,0
TIM截图20200604132426.png,0,0,1,0,1,0,1,0
TIM截图20200604132432.png,0,0,1,0,1,0,1,0
TIM截图20200604132450.png,0,0,1,0,1,0,1,0
TIM截图20200604132500.png,0,0,1,0,1,0,1,0
TIM截图20200604132515.png,0,0,0,0,1,0,0,0
TIM截图20200604132524.png,0,0,0,0,1,0,0,0
TIM截图20200604132532.png,1,0,1,0,1,0,1,0
TIM截图20200604132539.png,0,0,1,0,0,0,0,0
TIM截图20200604132554.png,0,0,1,0,1,0,0,1
TIM截图20200604132601.png,0,0,1,0,1,0,0,1
TIM截图20200604132607.png,0,0,1,0,1,0,0,1
TIM截图20200604132621.png,0,0,1,0,1,0,2,0
TIM截图20200604132725.png,0,0,1,1,1,0,0,0
TIM截图20200604132730.png,0,0,1,1,1,0,0,0
TIM截图20200604132745.png,0,0,0,0,0,0,2,0
TIM截图20200604132808.png,0,0,1,0,1,0,1,0
TIM截图20200604132834.png,0,0,1,0,2,0,1,0
TIM截图20200604132839.png,0,0,0,0,1,0,0,0
TIM截图20200604132845.png,0,0,0,0,1,0,0,0
TIM截图20200604132856.png,0,0,1,0,1,0,1,0
TIM截图20200604132900.png,0,0,1,0,1,0,1,0
TIM截图20200604132903.png,0,0,1,0,1,0,0,1
TIM截图20200604132907.png,0,0,1,1,1,0,1,0
TIM截图20200604132923.png,0,0,1,0,1,0,0,1
TIM截图20200604132928.png,0,0,1,0,1,0,1,1
TIM截图20200604132932.png,0,0,1,0,1,0,1,1
TIM截图20200604132938.png,0,0,1,1,1,0,2,0
TIM截图20200604132949.png,0,0,0,0,1,0,2,0
TIM截图20200604133040.png,0,0,1,0,1,0,1,0
TIM截图20200604133104.png,0,0,1,0,1,0,1,0
TIM截图20200604133108.png,0,0,1,1,1,0,0,0
TIM截图20200604133114.png,0,0,0,0,1,0,2,0
TIM截图20200604133120.png,0,0,1,0,1,0,1,1
TIM截图20200604133142.png,0,0,0,0,1,0,1,0
TIM截图20200604133147.png,0,0,1,1,1,0,1,0
TIM截图20200604133201.png,0,0,0,0,1,0,1,0
TIM截图20200604133229.png,0,0,0,1,1,0,1,0
TIM截图20200608144751.png,0,0,1,1,1,0,1,0
TIM截图20200608144825.png,0,0,1,1,1,0,0,0
TIM截图20200608144833.png,0,0,1,0,1,0,0,1
TIM截图20200608144840.png,0,0,1,1,1,0,0,0
TIM截图20200608144845.png,0,0,1,0,1,0,0,1
TIM截图20200608144853.png,0,0,1,1,1,0,0,0
TIM截图20200608144933.png,0,0,0,1,0,0,0,0
TIM截图20200608145007.png,0,0,1,1,1,0,1,0
TIM截图20200608145015.png,0,0,1,0,1,0,1,0
TIM截图20200608145043.png,0,0,1,1,1,0,0,0
TIM截图20200608145055.png,0,0,0,0,1,0,0,0
TIM截图20200608145201.png,0,0,0,0,1,0,1,0
TIM截图20200608145210.png,0,0,0,0,1,0,1,0
TIM截图20200608145217.png,0,0,0,0,1,0,1,0
TIM截图20200608145242.png,0,0,1,0,1,0,1,0
TIM截图20200608145253.png,0,0,1,1,1,0,1,0
TIM截图20200608145305.png,0,0,1,0,1,0,0,0
TIM截图20200608145318.png,0,0,1,1,1,0,0,0
TIM截图20200608145349.png,0,0,1,0,1,0,1,0
TIM截图20200608145403.png,0,0,0,0,1,0,1,0
TIM截图20200608145409.png,0,0,1,1,1,0,0,0
TIM截图20200608145417.png,0,0,1,0,1,0,2,0
TIM截图20200608145423.png,0,0,1,0,1,0,1,1
TIM截图20200608145436.png,0,0,1,1,1,0,0,0
TIM截图20200608145544.png,0,0,1,0,1,0,2,1
TIM截图20200608145555.png,0,0,1,1,1,0,0,0
TIM截图20200608145601.png,0,0,1,0,1,0,1,1
TIM截图20200608145619.png,0,0,0,0,1,0,1,0
TIM截图20200608145629.png,0,0,0,0,1,0,1,0
TIM截图20200608145640.png,0,0,0,0,1,0,1,0
TIM截图20200608145645.png,0,0,1,0,1,0,0,1
TIM截图20200608145656.png,0,0,1,0,1,0,1,1
TIM截图20200608145702.png,0,0,1,0,1,0,1,0
TIM截图20200608145708.png,0,0,1,1,0,0,0,0
TIM截图20200608145722.png,0,0,1,1,1,0,1,0
TIM截图20200608145727.png,0,0,1,1,1,0,1,1
TIM截图20200608145802.png,0,0,0,0,1,0,0,0
TIM截图20200608145807.png,0,0,1,1,1,0,0,0
TIM截图20200608145814.png,0,1,0,0,1,0,1,0
TIM截图20200608145825.png,0,0,1,0,1,0,1,0
TIM截图20200608145830.png,0,0,0,0,1,0,0,0
TIM截图20200608145846.png,0,0,0,0,1,0,1,0
TIM截图20200608145852.png,0,0,1,0,1,0,0,1
TIM截图20200608145859.png,0,0,1,1,1,0,1,0
TIM截图20200608145903.png,0,0,0,0,1,0,1,0
TIM截图20200608145912.png,0,0,0,0,1,0,1,0
TIM截图20200608145917.png,0,0,1,1,1,0,1,0
TIM截图20200608145921.png,0,0,0,0,1,0,1,0
TIM截图20200608145926.png,0,0,0,0,1,0,1,0
TIM截图20200608145932.png,0,0,1,0,1,0,2,0
TIM截图20200608145936.png,0,0,0,0,1,0,1,0
TIM截图20200608145940.png,0,0,1,1,1,0,1,0
TIM截图20200608145947.png,0,0,0,0,1,0,1,0
TIM截图20200608150020.png,0,0,1,1,1,0,1,0
TIM截图20200608150033.png,0,0,0,0,1,0,1,0
TIM截图20200608150040.png,0,0,1,1,0,0,0,0
TIM截图20200608150102.png,0,0,1,0,1,0,1,0
TIM截图20200608150113.png,0,0,0,0,1,0,1,0
TIM截图20200608150144.png,0,0,1,0,1,0,1,0
TIM截图20200608150158.png,0,0,1,0,1,0,1,0
TIM截图20200608150204.png,0,0,1,1,1,0,0,0
TIM截图20200608150227.png,0,0,1,1,1,0,0,0
TIM截图20200608150239.png,0,0,1,0,1,0,1,1
TIM截图20200608150357.png,0,0,1,1,1,0,0,1
